program_id,rule,occurrence,code,compliance,findings,program_name,nc_link
002190020297,5101:2-12-08 Child Care Staff Member Educational Requirements,0,"1. Verification of completion of a high school education was not on file.2. Documentation was incomplete or not on file for a high school junior or senior who is enrolled in a career-technical program.3. Documentation was not on file for a high school junior or senior who is also enrolled in a college credit program in child development or early childhood education.4. Documentation was not on file for a high school junior or senior who is enrolled in a Child Development Associate (CDA) training program.Submit the programs corrective action plan, which includes a copy of the education verification, to the Department to verify compliance with the requirements of this rule.",,['4'],A MOTHERS TOUCH LAST FOREVER LLC,https://childcaresearch.ohio.gov//inspections/2190020297/2024-08-26/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
002190020297,5101:2-12-07 Written Program Policies and Procedures,0,"During the inspection, it was determined that parent(s) of the children enrolled in the program were not provided with a current copy of Appendix C to this rule. Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance. A written response for this rule noncompliance is required at this time.",,['-1'],A MOTHERS TOUCH LAST FOREVER LLC,https://childcaresearch.ohio.gov//inspections/2190020297/2024-08-26/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
002190020297,5101:2-12-12 Safe Environment,0,"1. Surge protectors/outlets did not have childproof receptacle covers.2. Open pull cords that are not closed loop. 3. Toys or other items small enough to be swallowed were present in the space where infants and/or toddlers were in care.4. Electrical/extension cords attached to an object that would not likely result in a severe injury if pulled.  5. Stacked chairs.6. Employee(s) purse(s). 7. Diaper bags.8. Television not securely anchored.9. Small or lightweight pieces of shelving units are not securely anchored to the wall. 10. Smoke detector needing batteries replaced.11. An area rug did not have a nonskid backing.12. An area rug presented a tripping hazard.13. A floor surface that was unsafe in that [   ].14. No platform was provided for the sink or toilet in the [  ] classroom.15.  The platform provided for the sink or toilet in the [  ] classroom was not sturdy.16.  The platform provided for the sink or toilet in the [  ] classroom posed a safety hazard in that [   ].17. Telephone cords.18. Staff member stepped over a barrier/gate while holding a child.19. Emergency exits were blocked by the following classroom furniture: [  ].  20. A mercury thermometer was being used to take a childs temperature. 21. Methods of ventilation used did not provide protection from rodents, insects, or other hazards.22. Other cots stocked upright in the middle classroom with children presentProvide staff training.  Submit the programs corrective action plan, which includes a statement that training was provided, to the Department to verify compliance with the requirements of this rule.",,['22'],A MOTHERS TOUCH LAST FOREVER LLC,https://childcaresearch.ohio.gov//inspections/2190020297/2024-08-26/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-25 Medication Administration,0,"1. The medication, medical food, or topical product was no longer needed and had not been removed from the program (Ibuprofin).2. The medication, medical food, or topical product had expired and had not been removed from the program.3. The prescription label had expired.Submit the program's corrective action plan to the Department to verify compliance with the requirements of this rule.",,"['1', '2', '3']",A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-19 Supervision,0,"1.Assisting children with toileting2.Assisting children with handwashing3.Assisting children with basic hygiene4.Responding appropriately to a child in distress5.Assisting a child wiping his/her nose (infant & toddler rooms)6.Washing a childs face7.Assisting a child in tying his/her shoes8.Assisting a child in changing his/her clothes when needed9. A child's developmental needs were not met10. A child's behavioral needs were not met11. Parental preferences, that were not in conflict with a licensing rule, were not followedTechnical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance. A written response for this rule noncompliance is not required at this time.",,['5'],A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-18 Attendance Records,0,"1. No attendance record was being maintained.2. The attendance record was not being consistently completed.3.The record did not include the name of at least one child.4.  The record did not include the birth date of at least one child (infant room).5.The record did not include the assigned group.6.The record did not include the childs weekly schedule.7.The record did not include the time (hours and minutes) of each childs arrival and departure to the program, including transportation by the program (Toddler room).8. The original attendance record was not kept at the program for a period of one year.Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.",,"['4', '7']",A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-16 Written Disaster Plan,0,1. Child care staff members and employees were not trained annually.2. Written documentation of the training was not kept on file. Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.,,['1'],A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-15 Child Medical and Enrollment Records,1,"1. No enrollment form was completed for at least one child     2. The current JFS 01234 was not completed for at least one child     3. Complete child information     4. Complete parent information     5. Complete emergency contact information     6. Complete physician information      7. Information regarding the parent list     8. Health information     9. Additional information for all boxes checked yes     10. Emergency transportation information     11. Parent/guardians signature      12. Diapering Statement      13. Acknowledgement of Policies and Procedures      14. Enrollment form for at least one child was not updated by either the parent or the administrator      15. Enrollment form for at least one child was not signed by the administrator      16. Other [  ] Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance.  A written response for this rule noncompliance is not required at this time.",,"['6', '14']",A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-13 Sanitary Equipment and Environment,1,"1. Item(s) soiled with blood or bodily fluids were not cleaned/sanitized immediately. 2. Blankets/sheets were not cleaned weekly, when soiled, or before use by another child.  3. Children's individual blankets and belongings were stored in an unsanitary manner.  4. Bottles, bottle caps, nipples and other equipment used for bottle feeding were not cleaned and sanitized in a dishwasher or by washing, rinsing, and boiling for one minute.5. Carpets were not vacuumed weekly or cleaned when soiled.6. Changing table/pad was not sanitized after each use or cleaned when visibly soiled.7. Reusable cloths were not being washed daily or when visibly soiled.8. Cots/Pads/Mats were not cleaned and sanitized before assigning to a different child, when used by a sick child, when soiled or at least every three months.9. Cribs were not cleaned and sanitized monthly, or when soiled, or before use by another child.10. Diaper Receptables were not cleaned and sanitized daily or more frequently as needed to eliminate odor.11. Dishes/Cups/Silverware were not cleaned and sanitized after each use.12. Water Containers were not labeled with the child's name, or were not cleaned and sanitized before use again on another day.13. Dividers were not cleaned when visibly soiled.14. Dress up clothes and hats (dramatic play) were not cleaned monthly or when soiled.15. Floors were not cleaned weekly or when soiled (preschool bathroom).16. The food prep area, including sinks, were not cleaned before and after preparing food (including bottle preparation) or between preparing raw or cooked food.17. Potty chairs were not cleaned after each use, rinsed with water, cleaned and sanitized or contents were not emptied into a toilet.18. Food tables, highchair trays were not cleaned before and after each use.19. Tables used for play were not cleaned when visibly soiled or sanitized daily.20. Toilet bowls were not cleaned when visibly soiled or sanitized weekly.21. Toilet seat(s), handle(s) and hand washing sink(s) were not cleaned when visibly soiled or sanitized daily.22. Mouthed toys were not cleaned and sanitized after each childs use.23. Toys, other than those mouthed by children, were not cleaned monthly or when visibly soiled.24. Washable furniture, including fabrics on infant equipment, were not cleaned weekly or when soiled.25. Upholstered furniture was not steam cleaned when soiled.26. Slip covers were not washed at least every six months or when soiled.27. Wastebaskets/rinse buckets, including lids, were not being emptied daily or cleaned and sanitized when visibly soiled.28. The manufacturers directions for the cleaning product were not followed.29. The solution used for sanitizing was not a commercial product registered by the United States Environmental Protection Agency as a sanitizer.30. Other: bathroom light switch & bathroom stools- toddler room & the refrigerators in the infant room & kitchen.Furniture, materials and equipment must be maintained according to the cleaning and sanitizing schedule in Appendix A to this rule.   Technical assistance was provided at the time of the inspection, and as discussed, please correct this rule noncompliance.  A written response for this rule noncompliance is not required at this time.",,"['15', '30']",A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-15 Child Medical and Enrollment Records,0,"1. No medical was on file for at least one child      2. Medical(s) on file was not updated every 13 months       3. Medical(s) were missing child's name and date of birth     4. Medical(s) were missing the date of the medical examination     5. The date of the exam was more than 13 months prior to the date the form was signed.     6. Medical(s) were missing a statement that the child has been examined and is in suitable condition for participation in group care     7. Medical(s) were missing the signature, business address and telephone number of the physician, physician's assistant(PA), advance practice nurse (APN) or certified          nurse practitioner (CNP) who examined the child     8. Medical(s) were missing a record of immunizations the child has had specifying month, day and year     9. Medical(s) were missing a statement from the physician, PA, APN, or CNP that the child has been immunized or is in the process of being immunized against the diseases          required by division 5104.014 of the Revised Code and found in appendix A to this rule     10. Medical(s) were missing a statement from the childs parent or guardian that he or she has declined to have the child immunized against the disease for reasons of          conscience, including religious convictions     11. Other [  ] Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.",,"['2', '6']",A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
000000107064,5101:2-12-11 Outdoor Space Requirements,0,1. The outdoor area was littered with trash.2. The trash can was missing a lid.  3. The trash can was not emptied from the day(s) before. 4. The trash can was overflowing with trash.5. The trash can was infested with insects.6. The trash can was visibly dirty.7. There was broken glass. 8. There were tall weeds. 9. There was poison ivy. 10. There were tree branches. 11. There was mold visible. 12. There were thistles with prickers. 13. There were bird droppings.  14. The sandbox was contaminated in that it was not covered.15. Other [  ]. Submit the programs corrective action plan to the Department to verify compliance with the requirements of this rule.,,['14'],A PLACE FOR EVERYONE LLC,https://childcaresearch.ohio.gov//inspections/107064/2024-12-10/ANNUAL?q=fVLNbhMxEN40v0uapgKhHhAiBy6VQkUR1xwWN1VDIVl1V0gFcXDWk42FY6%2b83pS98Q6ICxdeg1fgyBvwJjB2uhCJqrPS2DOf59tvPPZqnuf9RrOrtd0ddCRhyRXMiVqtlBwO3oDOuZKj46On9hsOSCFMoWEkoTCaiuEgLOaCJ%2bdQxuoDyJEshGhaxkfbREcn8ewoAqqTJdHcgOb0MZ7ZC7VacwZ6WqzmoFtEFdKUDcJN2X7LM6IY7FZH4jKD1gU1XKbdkGrDqZjSFbQnckGlyXuXWJvGijGBknszYUuuIz%2fUkCdLpYQfuSVIoX9Cy3y2mGWgkVPJ%2fTNV6O1E8zVQke%2b%2fgIXSsCkjVEN3vAaJGuy%2bE13x1QqD%2b1EGiRUEwHKy5IJZeC%2fWVOaZ0sYR9oMFNv6PqTdbg5Y8XRob3TnlIFiseZYfjKkWpaPBs2z8MUMaJPDPgLLIYO%2f3Qs3X1MA5l9hmihmQB5tBiPK0wCT7q%2bLuK07nXOCVTmReoKIEmtNgfEma0zEJA9wTEqI%2fJaROZkEjINEEB5FKThsThLxaDce5eSPthnejNTudmrOH%2fw3dXesFlSm8e2%2ffV%2b1Gs8jOk%2bNW3bL59cpVL9MFm51V4DdvloHWt3h7q7TtztrIIo0Htwi0IvyWdZbA71jn2%2b5s7rZCp9cNJub4IseS2bUTgYDEAHM8rkUv%2b%2frymV1%2fPf%2fCnC77p9Z25vvn4JtDOhVynfl0%2bPPwh0P8CqmsYu3%2bAQ%3d%3d&p=1&pi=
